sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""education"": ""10th"", ""educational-num"": ""6"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9869258098942282}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9625357674873453}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": 0.9738516197884565}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": 0.9250715349746907}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9738516197884565, ""p_observed"": 0.9869258098942282, ""prior_probability"": 0.3323572474377745, ""score"": -1.127865661397936}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9250715349746907, ""p_observed"": 0.9625357674873453, ""prior_probability"": 0.6676427525622255, ""score"": -0.4803701550260806}}"
209,Male,White,gender=Male,<=50K,"{""age"": ""44"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""60"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7144038463579145, ""p_observed"": 0.8572019231789572, ""prior_probability"": 0.44275132275132273, ""score"": 0.8572019231789572}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2689780522667745, ""p_observed"": 0.6344890261333873, ""prior_probability"": 0.5572486772486772, ""score"": 0.6344890261333873}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7144038463579145, ""p_observed"": 0.8572019231789572, ""prior_probability"": 0.44275132275132273, ""score"": 0.7144038463579145}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.2689780522667745, ""p_observed"": 0.6344890261333873, ""prior_probability"": 0.5572486772486772, ""score"": 0.2689780522667745}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7144038463579145, ""p_observed"": 0.8572019231789572, ""prior_probability"": 0.44275132275132273, ""score"": -1.122910558395068}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.2689780522667745, ""p_observed"": 0.6344890261333873, ""prior_probability"": 0.5572486772486772, ""score"": -1.494614254982154}}"
210,Male,White,gender=Male,<=50K,"{""age"": ""38"", ""workclass"": ""Private"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Female,0,<=50K | Assoc-voc | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7722454871938601, ""p_observed"": 0.8861227435969301, ""prior_probability"": 0.40348837209302324, ""score"": 0.8861227435969301}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.44602634784462125, ""p_observed"": 0.7230131739223107, ""prior_probability"": 0.5965116279069768, ""score"": 0.7230131739223107}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7722454871938601, ""p_observed"": 0.8861227435969301, ""prior_probability"": 0.40348837209302324, ""score"": 0.7722454871938601}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.44602634784462125, ""p_observed"": 0.7230131739223107, ""prior_probability"": 0.5965116279069768, ""score"": 0.44602634784462125}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7722454871938601, ""p_observed"": 0.8861227435969301, ""prior_probability"": 0.40348837209302324, ""score"": -1.1494072116632417}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.44602634784462125, ""p_observed"": 0.7230131739223107, ""prior_probability"": 0.5965116279069768, ""score"": -1.165312215670168}}"
211,Male,White,gender=Male,<=50K,"{""age"": ""53"", ""workclass"": ""Private"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 7th-8th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8874923049387464, ""p_observed"": 0.9437461524693731, ""prior_probability"": 0.2653061224489796, ""score"": 0.9437461524693731}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7063037028676014, ""p_observed"": 0.8531518514338006, ""prior_probability"": 0.7346938775510204, ""score"": 0.8531518514338006}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8874923049387464, ""p_observed"": 0.9437461524693731, ""prior_probability"": 0.2653061224489796, ""score"": 0.8874923049387464}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7063037028676014, ""p_observed"": 0.8531518514338006, ""prior_probability"": 0.7346938775510204, ""score"": 0.7063037028676014}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8874923049387464, ""p_observed"": 0.9437461524693731, ""prior_probability"": 0.2653061224489796, ""score"": -1.4426670512108044}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.7063037028676014, ""p_observed"": 0.8531518514338006, ""prior_probability"": 0.7346938775510204, ""score"": -0.6259368134465108}}"
212,Male,White,gender=Male,>50K,"{""age"": ""33"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""7298"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.2894496228165203, ""p_observed"": 0.64472481140826, ""prior_probability"": 0.1390946502057613, ""score"": 0.64472481140826}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6330844340466006, ""p_observed"": 0.8165422170233004, ""prior_probability"": 0.8609053497942387, ""score"": 0.8165422170233004}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.2894496228165203, ""p_observed"": 0.64472481140826, ""prior_probability"": 0.1390946502057613, ""score"": 0.2894496228165203}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6330844340466006, ""p_observed"": 0.8165422170233004, ""prior_probability"": 0.8609053497942387, ""score"": 0.6330844340466006}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.2894496228165203, ""p_observed"": 0.64472481140826, ""prior_probability"": 0.1390946502057613, ""score"": -2.8504640452643315}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6330844340466006, ""p_observed"": 0.8165422170233004, ""prior_probability"": 0.8609053497942387, ""score"": -0.5551240372337982}}"
213,Female,White,gender=Female,<=50K,"{""age"": ""52"", ""workclass"": ""Private"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 7th-8th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8299302526273346, ""p_observed"": 0.9149651263136673, ""prior_probability"": 0.2653061224489796, ""score"": 0.9149651263136673}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6026774321930006, ""p_observed"": 0.8013387160965003, ""prior_probability"": 0.7346938775510204, ""score"": 0.8013387160965003}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8299302526273346, ""p_observed"": 0.9149651263136673, ""prior_probability"": 0.2653061224489796, ""score"": 0.8299302526273346}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6026774321930006, ""p_observed"": 0.8013387160965003, ""prior_probability"": 0.7346938775510204, ""score"": 0.6026774321930006}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8299302526273346, ""p_observed"": 0.9149651263136673, ""prior_probability"": 0.2653061224489796, ""score"": -1.5046095961517758}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6026774321930006, ""p_observed"": 0.8013387160965003, ""prior_probability"": 0.7346938775510204, ""score"": -0.7512444691728792}}"
214,Female,Black,gender=Female,<=50K,"{""age"": ""39"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8988416072058577, ""p_observed"": 0.9494208036029288, ""prior_probability"": 0.3531869020347662, ""score"": 0.9494208036029288}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6779670510629303, ""p_observed"": 0.838983525531465, ""prior_probability"": 0.6468130979652338, ""score"": 0.838983525531465}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8988416072058577, ""p_observed"": 0.9494208036029288, ""prior_probability"": 0.3531869020347662, ""score"": 0.8988416072058577}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6779670510629303, ""p_observed"": 0.838983525531465, ""prior_probability"": 0.6468130979652338, ""score"": 0.6779670510629303}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8988416072058577, ""p_observed"": 0.9494208036029288, ""prior_probability"": 0.3531869020347662, ""score"": -1.1445642161191316}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6779670510629303, ""p_observed"": 0.838983525531465, ""prior_probability"": 0.6468130979652338, ""score"": -0.7868263181666639}}"
215,Male,White,gender=Male,<=50K,"{""age"": ""60"", ""workclass"": ""Private"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 7th-8th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8862009263807825, ""p_observed"": 0.9431004631903912, ""prior_probability"": 0.2653061224489796, ""score"": 0.9431004631903912}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.69220927761829, ""p_observed"": 0.8461046388091449, ""prior_probability"": 0.7346938775510204, ""score"": 0.8461046388091449}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8862009263807825, ""p_observed"": 0.9431004631903912, ""prior_probability"": 0.2653061224489796, ""score"": 0.8862009263807825}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.69220927761829, ""p_observed"": 0.8461046388091449, ""prior_probability"": 0.7346938775510204, ""score"": 0.69220927761829}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.8862009263807825, ""p_observed"": 0.9431004631903912, ""prior_probability"": 0.2653061224489796, ""score"": -1.444035873241864}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.69220927761829, ""p_observed"": 0.8461046388091449, ""prior_probability"": 0.7346938775510204, ""score"": -0.6425258406321773}}"
216,Male,White,gender=Male,<=50K,"{""age"": ""48"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""60"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.752781583060596, ""p_observed"": 0.8763907915302976, ""prior_probability"": 0.3531869020347662, ""score"": 0.8763907915302976}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.43535390821500786, ""p_observed"": 0.7176769541075039, ""prior_probability"": 0.6468130979652338, ""score"": 0.7176769541075039}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.752781583060596, ""p_observed"": 0.8763907915302976, ""prior_probability"": 0.3531869020347662, ""score"": 0.752781583060596}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.43535390821500786, ""p_observed"": 0.7176769541075039, ""prior_probability"": 0.6468130979652338, ""score"": 0.43535390821500786}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.752781583060596, ""p_observed"": 0.8763907915302976, ""prior_probability"": 0.3531869020347662, ""score"": -1.304644251586635}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.43535390821500786, ""p_observed"": 0.7176769541075039, ""prior_probability"": 0.6468130979652338, ""score"": -1.0991693727176188}}"
217,Female,Black,gender=Female,<=50K,"{""age"": ""38"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9044516623685576, ""p_observed"": 0.9522258311842787, ""prior_probability"": 0.3531869020347662, ""score"": 0.9522258311842787}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6780919261878053, ""p_observed"": 0.8390459630939026, ""prior_probability"": 0.6468130979652338, ""score"": 0.8390459630939026}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9044516623685576, ""p_observed"": 0.9522258311842787, ""prior_probability"": 0.3531869020347662, ""score"": 0.9044516623685576}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6780919261878053, ""p_observed"": 0.8390459630939026, ""prior_probability"": 0.6468130979652338, ""score"": 0.6780919261878053}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9044516623685576, ""p_observed"": 0.9522258311842787, ""prior_probability"": 0.3531869020347662, ""score"": -1.1386640040304874}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.6780919261878053, ""p_observed"": 0.8390459630939026, ""prior_probability"": 0.6468130979652338, ""score"": -0.7866774827310783}}"
218,Male,White,gender=Male,>50K,"{""age"": ""34"", ""workclass"": ""Private"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7935627968659749, ""p_observed"": 0.10321860156701254, ""prior_probability"": 0.1390946502057613, ""score"": 0.10321860156701254}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.5033249600076821, ""p_observed"": 0.24833751999615888, ""prior_probability"": 0.8609053497942387, ""score"": 0.24833751999615888}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.7935627968659749, ""p_observed"": 0.10321860156701254, ""prior_probability"": 0.1390946502057613, ""score"": -0.7935627968659749}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.5033249600076821, ""p_observed"": 0.24833751999615888, ""prior_probability"": 0.8609053497942387, ""score"": -0.5033249600076821}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.7935627968659749, ""p_observed"": 0.10321860156701254, ""prior_probability"": 0.1390946502057613, ""score"": -6.51441302972153}, ""gender=Male"": {""alpha"": 2.0, ""margin"": -0.5033249600076821, ""p_observed"": 0.24833751999615888, ""prior_probability"": 0.8609053497942387, ""score"": -2.935703691885509}}"
219,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9331560778009055, ""p_observed"": 0.9665780389004528, ""prior_probability"": 0.3531869020347662, ""score"": 0.9665780389004528}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8612647603758504, ""p_observed"": 0.9306323801879252, ""prior_probability"": 0.6468130979652338, ""score"": 0.9306323801879252}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9331560778009055, ""p_observed"": 0.9665780389004528, ""prior_probability"": 0.3531869020347662, ""score"": 0.9331560778009055}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8612647603758504, ""p_observed"": 0.9306323801879252, ""prior_probability"": 0.6468130979652338, ""score"": 0.8612647603758504}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9331560778009055, ""p_observed"": 0.9665780389004528, ""prior_probability"": 0.3531869020347662, ""score"": -1.1087443741967071}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8612647603758504, ""p_observed"": 0.9306323801879252, ""prior_probability"": 0.6468130979652338, ""score"": -0.5794797915119678}}"
220,Female,White,gender=Female,<=50K,"{""age"": ""17"", ""workclass"": ""Private"", ""education"": ""11th"", ""educational-num"": ""7"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""19"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | 11th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9792830324406109, ""p_observed"": 0.9896415162203054, ""prior_probability"": 0.3555070883315158, ""score"": 0.9896415162203054}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9450957319963798, ""p_observed"": 0.9725478659981899, ""prior_probability"": 0.6444929116684842, ""score"": 0.9725478659981899}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9792830324406109, ""p_observed"": 0.9896415162203054, ""prior_probability"": 0.3555070883315158, ""score"": 0.9792830324406109}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9450957319963798, ""p_observed"": 0.9725478659981899, ""prior_probability"": 0.6444929116684842, ""score"": 0.9450957319963798}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9792830324406109, ""p_observed"": 0.9896415162203054, ""prior_probability"": 0.3555070883315158, ""score"": -1.0550351034042769}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.9450957319963798, ""p_observed"": 0.9725478659981899, ""prior_probability"": 0.6444929116684842, ""score"": -0.4949634251810937}}"
221,Female,White,gender=Female,<=50K,"{""age"": ""29"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9142978166301705, ""p_observed"": 0.9571489083150853, ""prior_probability"": 0.3531869020347662, ""score"": 0.9571489083150853}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8386876964732872, ""p_observed"": 0.9193438482366435, ""prior_probability"": 0.6468130979652338, ""score"": 0.9193438482366435}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9142978166301705, ""p_observed"": 0.9571489083150853, ""prior_probability"": 0.3531869020347662, ""score"": 0.9142978166301705}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8386876964732872, ""p_observed"": 0.9193438482366435, ""prior_probability"": 0.6468130979652338, ""score"": 0.8386876964732872}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.9142978166301705, ""p_observed"": 0.9571489083150853, ""prior_probability"": 0.3531869020347662, ""score"": -1.1283504957630053}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.8386876964732872, ""p_observed"": 0.9193438482366435, ""prior_probability"": 0.6468130979652338, ""score"": -0.6038880447373782}}"
222,Male,White,gender=Male,>50K,"{""age"": ""42"", ""workclass"": ""Private"", ""education"": ""Masters"", ""educational-num"": ""14"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Masters | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.2951071632338139, ""p_observed"": 0.3524464183830932, ""prior_probability"": 0.18875, ""score"": 0.3524464183830932}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.30958829009811245, ""p_observed"": 0.6547941450490562, ""prior_probability"": 0.81125, ""score"": 0.6547941450490562}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.2951071632338139, ""p_observed"": 0.3524464183830932, ""prior_probability"": 0.18875, ""score"": -0.2951071632338139}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.30958829009811245, ""p_observed"": 0.6547941450490562, ""prior_probability"": 0.81125, ""score"": 0.30958829009811245}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": -0.2951071632338139, ""p_observed"": 0.3524464183830932, ""prior_probability"": 0.18875, ""score"": -3.753045236594306}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.30958829009811245, ""p_observed"": 0.6547941450490562, ""prior_probability"": 0.81125, ""score"": -1.0560477611874206}}"
223,Male,White,gender=Male,<=50K,"{""age"": ""38"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""55"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7731390375165389, ""p_observed"": 0.8865695187582692, ""prior_probability"": 0.3531869020347662, ""score"": 0.8865695187582692}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4576259930578741, ""p_observed"": 0.728812996528937, ""prior_probability"": 0.6468130979652338, ""score"": 0.728812996528937}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7731390375165389, ""p_observed"": 0.8865695187582692, ""prior_probability"": 0.3531869020347662, ""score"": 0.7731390375165389}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4576259930578741, ""p_observed"": 0.728812996528937, ""prior_probability"": 0.6468130979652338, ""score"": 0.4576259930578741}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7731390375165389, ""p_observed"": 0.8865695187582692, ""prior_probability"": 0.3531869020347662, ""score"": -1.2815493690216107}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.4576259930578741, ""p_observed"": 0.728812996528937, ""prior_probability"": 0.6468130979652338, ""score"": -1.068374101908025}}"
224,Male,White,gender=Male,<=50K,"{""age"": ""36"", ""workclass"": ""Private"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7798972606746778, ""p_observed"": 0.8899486303373386, ""prior_probability"": 0.3531869020347662, ""score"": 0.8899486303373386}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.47091459073129366, ""p_observed"": 0.7354572953656469, ""prior_probability"": 0.6468130979652338, ""score"": 0.7354572953656469}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7798972606746778, ""p_observed"": 0.8899486303373386, ""prior_probability"": 0.3531869020347662, ""score"": 0.7798972606746778}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.47091459073129366, ""p_observed"": 0.7354572953656469, ""prior_probability"": 0.6468130979652338, ""score"": 0.47091459073129366}}","{""gender=Female"": {""alpha"": 2.0, ""margin"": 0.7798972606746778, ""p_observed"": 0.8899486303373386, ""prior_probability"": 0.3531869020347662, ""score"": -1.273940967934392}, ""gender=Male"": {""alpha"": 2.0, ""margin"": 0.47091459073129366, ""p_observed"": 0.7354572953656469, ""prior_probability"": 0.6468130979652338, ""score"": -1.0502235064174679}}"
