sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""fnlwgt"": ""106843"", ""education"": ""10th"", ""educational-num"": ""6"", ""marital-status"": ""Never-married"", ""occupation"": ""Craft-repair"", ""relationship"": ""Other-relative"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Other-relative | Never-married | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": 0.9900823887909725}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": 0.9883560103385738}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": 0.9801647775819448}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": 0.9767120206771477}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": -1.6094379124341003}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": -0.2231435513142097}}"
132,Female,Asian-Pac-Islander,gender=Female,<=50K,"{""age"": ""45"", ""workclass"": ""Self-emp-inc"", ""fnlwgt"": ""179030"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Other-service"", ""relationship"": ""Other-relative"", ""race"": ""Asian-Pac-Islander"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""35"", ""native-country"": ""South""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Other-relative | Married-civ-spouse | Bachelors | Self-emp-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.4594590612270576, ""p_observed"": 0.7297295306135287, ""prior_probability"": 0.3333333333333333, ""score"": 0.7297295306135287}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4111606955897196, ""p_observed"": 0.7055803477948597, ""prior_probability"": 0.6666666666666666, ""score"": 0.7055803477948597}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.4594590612270576, ""p_observed"": 0.7297295306135287, ""prior_probability"": 0.3333333333333333, ""score"": 0.4594590612270576}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4111606955897196, ""p_observed"": 0.7055803477948597, ""prior_probability"": 0.6666666666666666, ""score"": 0.4111606955897196}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.4594590612270576, ""p_observed"": 0.7297295306135287, ""prior_probability"": 0.3333333333333333, ""score"": -1.0986122886681098}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.4111606955897196, ""p_observed"": 0.7055803477948597, ""prior_probability"": 0.6666666666666666, ""score"": -0.40546510810816444}}"
133,Male,White,gender=Male,>50K,"{""age"": ""38"", ""workclass"": ""Local-gov"", ""fnlwgt"": ""316470"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Prof-specialty"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | Bachelors | Local-gov,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.12754034358522148, ""p_observed"": 0.5637701717926107, ""prior_probability"": 0.0029069767441860465, ""score"": 0.5637701717926107}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.26009764045930045, ""p_observed"": 0.6300488202296503, ""prior_probability"": 0.997093023255814, ""score"": 0.6300488202296503}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.12754034358522148, ""p_observed"": 0.5637701717926107, ""prior_probability"": 0.0029069767441860465, ""score"": 0.12754034358522148}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.26009764045930045, ""p_observed"": 0.6300488202296503, ""prior_probability"": 0.997093023255814, ""score"": 0.26009764045930045}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.12754034358522148, ""p_observed"": 0.5637701717926107, ""prior_probability"": 0.0029069767441860465, ""score"": -5.840641657373398}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.26009764045930045, ""p_observed"": 0.6300488202296503, ""prior_probability"": 0.997093023255814, ""score"": -0.0029112102074584415}}"
134,Male,White,gender=Male,<=50K,"{""age"": ""30"", ""workclass"": ""Private"", ""fnlwgt"": ""170065"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Craft-repair"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5010609400677889, ""p_observed"": 0.7505304700338946, ""prior_probability"": 0.0037735849056603774, ""score"": 0.7505304700338946}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4564564240021778, ""p_observed"": 0.728228212001089, ""prior_probability"": 0.9962264150943396, ""score"": 0.728228212001089}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5010609400677889, ""p_observed"": 0.7505304700338946, ""prior_probability"": 0.0037735849056603774, ""score"": 0.5010609400677889}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4564564240021778, ""p_observed"": 0.728228212001089, ""prior_probability"": 0.9962264150943396, ""score"": 0.4564564240021778}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.5010609400677889, ""p_observed"": 0.7505304700338946, ""prior_probability"": 0.0037735849056603774, ""score"": -5.579729825986222}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.4564564240021778, ""p_observed"": 0.728228212001089, ""prior_probability"": 0.9962264150943396, ""score"": -0.0037807228399060443}}"
135,Male,White,gender=Male,<=50K,"{""age"": ""38"", ""workclass"": ""Private"", ""fnlwgt"": ""175120"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Divorced"", ""occupation"": ""Craft-repair"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Not-in-family | Divorced | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9332149556174223, ""p_observed"": 0.9666074778087109, ""prior_probability"": 0.08771929824561403, ""score"": 0.9666074778087109}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9118422881206744, ""p_observed"": 0.955921144060337, ""prior_probability"": 0.9122807017543859, ""score"": 0.955921144060337}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9332149556174223, ""p_observed"": 0.9666074778087109, ""prior_probability"": 0.08771929824561403, ""score"": 0.9332149556174223}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9118422881206744, ""p_observed"": 0.955921144060337, ""prior_probability"": 0.9122807017543859, ""score"": 0.9118422881206744}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9332149556174223, ""p_observed"": 0.9666074778087109, ""prior_probability"": 0.08771929824561403, ""score"": -2.4336133554004498}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9118422881206744, ""p_observed"": 0.955921144060337, ""prior_probability"": 0.9122807017543859, ""score"": -0.09180754925312286}}"
136,Female,White,gender=Female,<=50K,"{""age"": ""50"", ""workclass"": ""Private"", ""fnlwgt"": ""233363"", ""education"": ""11th"", ""educational-num"": ""7"", ""marital-status"": ""Divorced"", ""occupation"": ""Other-service"", ""relationship"": ""Unmarried"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Unmarried | Divorced | 11th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9712520491855492, ""p_observed"": 0.9856260245927746, ""prior_probability"": 0.8947368421052632, ""score"": 0.9856260245927746}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9019841952912288, ""p_observed"": 0.9509920976456142, ""prior_probability"": 0.10526315789473684, ""score"": 0.9509920976456142}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9712520491855492, ""p_observed"": 0.9856260245927746, ""prior_probability"": 0.8947368421052632, ""score"": 0.9712520491855492}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9019841952912288, ""p_observed"": 0.9509920976456142, ""prior_probability"": 0.10526315789473684, ""score"": 0.9019841952912288}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9712520491855492, ""p_observed"": 0.9856260245927746, ""prior_probability"": 0.8947368421052632, ""score"": -0.11122563511022437}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9019841952912288, ""p_observed"": 0.9509920976456142, ""prior_probability"": 0.10526315789473684, ""score"": -2.2512917986064953}}"
137,Male,White,gender=Male,>50K,"{""age"": ""55"", ""workclass"": ""Private"", ""fnlwgt"": ""197114"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Transport-moving"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""6"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.38721296643998154, ""p_observed"": 0.3063935167800093, ""prior_probability"": 0.01694915254237288, ""score"": 0.3063935167800093}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.3474554501815334, ""p_observed"": 0.32627227490923333, ""prior_probability"": 0.9830508474576272, ""score"": 0.32627227490923333}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.38721296643998154, ""p_observed"": 0.3063935167800093, ""prior_probability"": 0.01694915254237288, ""score"": -0.38721296643998154}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.3474554501815334, ""p_observed"": 0.32627227490923333, ""prior_probability"": 0.9830508474576272, ""score"": -0.3474554501815334}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.38721296643998154, ""p_observed"": 0.3063935167800093, ""prior_probability"": 0.01694915254237288, ""score"": -4.07753744390572}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.3474554501815334, ""p_observed"": 0.32627227490923333, ""prior_probability"": 0.9830508474576272, ""score"": -0.017094433359300068}}"
138,Male,White,gender=Male,<=50K,"{""age"": ""61"", ""workclass"": ""Self-emp-not-inc"", ""fnlwgt"": ""44983"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Craft-repair"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""20"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | HS-grad | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5937572534444657, ""p_observed"": 0.7968786267222326, ""prior_probability"": 0.001364256480218281, ""score"": 0.7968786267222326}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.558709316500739, ""p_observed"": 0.7793546582503692, ""prior_probability"": 0.9986357435197817, ""score"": 0.7793546582503692}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5937572534444657, ""p_observed"": 0.7968786267222326, ""prior_probability"": 0.001364256480218281, ""score"": 0.5937572534444657}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.558709316500739, ""p_observed"": 0.7793546582503692, ""prior_probability"": 0.9986357435197817, ""score"": 0.558709316500739}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.5937572534444657, ""p_observed"": 0.7968786267222326, ""prior_probability"": 0.001364256480218281, ""score"": -6.597145701886651}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.558709316500739, ""p_observed"": 0.7793546582503692, ""prior_probability"": 0.9986357435197817, ""score"": -0.00136518792533997}}"
139,Male,White,gender=Male,<=50K,"{""age"": ""55"", ""workclass"": ""Private"", ""fnlwgt"": ""174260"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Widowed"", ""occupation"": ""Tech-support"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Not-in-family | Widowed | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9138906715725735, ""p_observed"": 0.9569453357862866, ""prior_probability"": 0.75, ""score"": 0.9569453357862866}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8710797740851655, ""p_observed"": 0.9355398870425826, ""prior_probability"": 0.25, ""score"": 0.9355398870425826}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9138906715725735, ""p_observed"": 0.9569453357862866, ""prior_probability"": 0.75, ""score"": 0.9138906715725735}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8710797740851655, ""p_observed"": 0.9355398870425826, ""prior_probability"": 0.25, ""score"": 0.8710797740851655}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9138906715725735, ""p_observed"": 0.9569453357862866, ""prior_probability"": 0.75, ""score"": -0.2876820724517809}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.8710797740851655, ""p_observed"": 0.9355398870425826, ""prior_probability"": 0.25, ""score"": -1.3862943611198906}}"
140,Female,White,gender=Female,<=50K,"{""age"": ""35"", ""workclass"": ""Private"", ""fnlwgt"": ""99065"", ""education"": ""Assoc-acdm"", ""educational-num"": ""12"", ""marital-status"": ""Divorced"", ""occupation"": ""Adm-clerical"", ""relationship"": ""Unmarried"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""32"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Unmarried | Divorced | Assoc-acdm | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9516685670193454, ""p_observed"": 0.9758342835096727, ""prior_probability"": 0.8823529411764706, ""score"": 0.9758342835096727}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8913744962677882, ""p_observed"": 0.945687248133894, ""prior_probability"": 0.11764705882352941, ""score"": 0.945687248133894}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9516685670193454, ""p_observed"": 0.9758342835096727, ""prior_probability"": 0.8823529411764706, ""score"": 0.9516685670193454}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8913744962677882, ""p_observed"": 0.945687248133894, ""prior_probability"": 0.11764705882352941, ""score"": 0.8913744962677882}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9516685670193454, ""p_observed"": 0.9758342835096727, ""prior_probability"": 0.8823529411764706, ""score"": -0.12516314295400605}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.8913744962677882, ""p_observed"": 0.945687248133894, ""prior_probability"": 0.11764705882352941, ""score"": -2.1400661634962708}}"
141,Male,White,gender=Male,<=50K,"{""age"": ""29"", ""workclass"": ""Private"", ""fnlwgt"": ""178272"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Protective-serv"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5924558309814549, ""p_observed"": 0.7962279154907275, ""prior_probability"": 0.017543859649122806, ""score"": 0.7962279154907275}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.508358754806002, ""p_observed"": 0.7541793774030009, ""prior_probability"": 0.9824561403508771, ""score"": 0.7541793774030009}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5924558309814549, ""p_observed"": 0.7962279154907275, ""prior_probability"": 0.017543859649122806, ""score"": 0.5924558309814549}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.508358754806002, ""p_observed"": 0.7541793774030009, ""prior_probability"": 0.9824561403508771, ""score"": 0.508358754806002}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.5924558309814549, ""p_observed"": 0.7962279154907275, ""prior_probability"": 0.017543859649122806, ""score"": -4.04305126783455}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.508358754806002, ""p_observed"": 0.7541793774030009, ""prior_probability"": 0.9824561403508771, ""score"": -0.017699577099400975}}"
142,Female,White,gender=Female,<=50K,"{""age"": ""25"", ""workclass"": ""Private"", ""fnlwgt"": ""47353"", ""education"": ""10th"", ""educational-num"": ""6"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Other-service"", ""relationship"": ""Wife"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Male,gender=Male,gender=Female,0,<=50K | Wife | Married-civ-spouse | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7599759984832837, ""p_observed"": 0.8799879992416418, ""prior_probability"": 0.875, ""score"": 0.8799879992416418}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8026697305486514, ""p_observed"": 0.9013348652743257, ""prior_probability"": 0.125, ""score"": 0.9013348652743257}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7599759984832837, ""p_observed"": 0.8799879992416418, ""prior_probability"": 0.875, ""score"": 0.7599759984832837}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.8026697305486514, ""p_observed"": 0.9013348652743257, ""prior_probability"": 0.125, ""score"": 0.8026697305486514}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.7599759984832837, ""p_observed"": 0.8799879992416418, ""prior_probability"": 0.875, ""score"": -0.13353139262452263}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.8026697305486514, ""p_observed"": 0.9013348652743257, ""prior_probability"": 0.125, ""score"": -2.0794415416798357}}"
143,Male,White,gender=Male,>50K,"{""age"": ""43"", ""workclass"": ""Private"", ""fnlwgt"": ""227065"", ""education"": ""Masters"", ""educational-num"": ""14"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Exec-managerial"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""43"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | Masters | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.2908540383760356, ""p_observed"": 0.6454270191880178, ""prior_probability"": 0.004048582995951417, ""score"": 0.6454270191880178}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5370083920740933, ""p_observed"": 0.7685041960370468, ""prior_probability"": 0.9959514170040485, ""score"": 0.7685041960370468}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.2908540383760356, ""p_observed"": 0.6454270191880178, ""prior_probability"": 0.004048582995951417, ""score"": 0.2908540383760356}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5370083920740933, ""p_observed"": 0.7685041960370468, ""prior_probability"": 0.9959514170040485, ""score"": 0.5370083920740933}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.2908540383760356, ""p_observed"": 0.6454270191880178, ""prior_probability"": 0.004048582995951417, ""score"": -5.5093883366279774}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.5370083920740933, ""p_observed"": 0.7685041960370468, ""prior_probability"": 0.9959514170040485, ""score"": -0.00405680069561443}}"
144,Male,White,gender=Male,<=50K,"{""age"": ""20"", ""workclass"": ""Federal-gov"", ""fnlwgt"": ""178517"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Never-married"", ""occupation"": ""Tech-support"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Male,gender=Male,gender=Female,0,<=50K | Not-in-family | Never-married | Some-college | Federal-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9335995280431376, ""p_observed"": 0.9667997640215689, ""prior_probability"": 0.6052631578947368, ""score"": 0.9667997640215689}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9425213543351179, ""p_observed"": 0.9712606771675588, ""prior_probability"": 0.39473684210526316, ""score"": 0.9712606771675588}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9335995280431376, ""p_observed"": 0.9667997640215689, ""prior_probability"": 0.6052631578947368, ""score"": 0.9335995280431376}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9425213543351179, ""p_observed"": 0.9712606771675588, ""prior_probability"": 0.39473684210526316, ""score"": 0.9425213543351179}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9335995280431376, ""p_observed"": 0.9667997640215689, ""prior_probability"": 0.6052631578947368, ""score"": -0.5020919437972361}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9425213543351179, ""p_observed"": 0.9712606771675588, ""prior_probability"": 0.39473684210526316, ""score"": -0.9295359586241757}}"
145,Male,White,gender=Male,<=50K,"{""age"": ""41"", ""workclass"": ""Private"", ""fnlwgt"": ""209547"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Never-married"", ""occupation"": ""Machine-op-inspct"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | Not-in-family | Never-married | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9551764606436204, ""p_observed"": 0.9775882303218101, ""prior_probability"": 0.30434782608695654, ""score"": 0.9775882303218101}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9384423461027326, ""p_observed"": 0.969221173051366, ""prior_probability"": 0.6956521739130435, ""score"": 0.969221173051366}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9551764606436204, ""p_observed"": 0.9775882303218101, ""prior_probability"": 0.30434782608695654, ""score"": 0.9551764606436204}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9384423461027326, ""p_observed"": 0.969221173051366, ""prior_probability"": 0.6956521739130435, ""score"": 0.9384423461027326}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9551764606436204, ""p_observed"": 0.9775882303218101, ""prior_probability"": 0.30434782608695654, ""score"": -1.1895840668738362}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9384423461027326, ""p_observed"": 0.969221173051366, ""prior_probability"": 0.6956521739130435, ""score"": -0.3629054936893685}}"
146,Male,White,gender=Male,<=50K,"{""age"": ""36"", ""workclass"": ""Private"", ""fnlwgt"": ""103605"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Handlers-cleaners"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.4850982394902058, ""p_observed"": 0.7425491197451028, ""prior_probability"": 0.006666666666666667, ""score"": 0.7425491197451028}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4296916716657183, ""p_observed"": 0.7148458358328591, ""prior_probability"": 0.9933333333333333, ""score"": 0.7148458358328591}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.4850982394902058, ""p_observed"": 0.7425491197451028, ""prior_probability"": 0.006666666666666667, ""score"": 0.4850982394902058}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4296916716657183, ""p_observed"": 0.7148458358328591, ""prior_probability"": 0.9933333333333333, ""score"": 0.4296916716657183}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.4850982394902058, ""p_observed"": 0.7425491197451028, ""prior_probability"": 0.006666666666666667, ""score"": -5.0106352940962555}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.4296916716657183, ""p_observed"": 0.7148458358328591, ""prior_probability"": 0.9933333333333333, ""score"": -0.006688988150796652}}"
