sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""fnlwgt"": ""106843"", ""education"": ""10th"", ""educational-num"": ""6"", ""marital-status"": ""Never-married"", ""occupation"": ""Craft-repair"", ""relationship"": ""Other-relative"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Other-relative | Never-married | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": 0.9900823887909725}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": 0.9883560103385738}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": 0.9801647775819448}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": 0.9767120206771477}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": -1.6094379124341003}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": -0.2231435513142097}}"
492,Female,White,gender=Female,>50K,"{""age"": ""51"", ""workclass"": ""Self-emp-not-inc"", ""fnlwgt"": ""85877"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Divorced"", ""occupation"": ""Exec-managerial"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""99999"", ""capital-loss"": ""0"", ""hours-per-week"": ""60"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Male,gender=Male,gender=Female,0,>50K | Not-in-family | Divorced | HS-grad | Self-emp-not-inc,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.2400154960800196, ""p_observed"": 0.6200077480400099, ""prior_probability"": 0.5, ""score"": 0.6200077480400099}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3024188715867836, ""p_observed"": 0.6512094357933917, ""prior_probability"": 0.5, ""score"": 0.6512094357933917}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.2400154960800196, ""p_observed"": 0.6200077480400099, ""prior_probability"": 0.5, ""score"": 0.2400154960800196}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.3024188715867836, ""p_observed"": 0.6512094357933917, ""prior_probability"": 0.5, ""score"": 0.3024188715867836}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.2400154960800196, ""p_observed"": 0.6200077480400099, ""prior_probability"": 0.5, ""score"": -0.6931471805599453}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.3024188715867836, ""p_observed"": 0.6512094357933917, ""prior_probability"": 0.5, ""score"": -0.6931471805599453}}"
493,Male,White,gender=Male,<=50K,"{""age"": ""36"", ""workclass"": ""Self-emp-not-inc"", ""fnlwgt"": ""119272"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Exec-managerial"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""38"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | HS-grad | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.35491943425007955, ""p_observed"": 0.6774597171250397, ""prior_probability"": 0.0058823529411764705, ""score"": 0.6774597171250397}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.25862084286158515, ""p_observed"": 0.6293104214307925, ""prior_probability"": 0.9941176470588236, ""score"": 0.6293104214307925}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.35491943425007955, ""p_observed"": 0.6774597171250397, ""prior_probability"": 0.0058823529411764705, ""score"": 0.35491943425007955}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.25862084286158515, ""p_observed"": 0.6293104214307925, ""prior_probability"": 0.9941176470588236, ""score"": 0.25862084286158515}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.35491943425007955, ""p_observed"": 0.6774597171250397, ""prior_probability"": 0.0058823529411764705, ""score"": -5.135798437050262}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.25862084286158515, ""p_observed"": 0.6293104214307925, ""prior_probability"": 0.9941176470588236, ""score"": -0.005899722127188271}}"
494,Male,White,gender=Male,<=50K,"{""age"": ""65"", ""workclass"": ""Private"", ""fnlwgt"": ""165609"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Other-service"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""32"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7045682268685649, ""p_observed"": 0.8522841134342825, ""prior_probability"": 0.005813953488372093, ""score"": 0.8522841134342825}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6216719795015717, ""p_observed"": 0.8108359897507856, ""prior_probability"": 0.9941860465116279, ""score"": 0.8108359897507856}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7045682268685649, ""p_observed"": 0.8522841134342825, ""prior_probability"": 0.005813953488372093, ""score"": 0.7045682268685649}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6216719795015717, ""p_observed"": 0.8108359897507856, ""prior_probability"": 0.9941860465116279, ""score"": 0.6216719795015717}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.7045682268685649, ""p_observed"": 0.8522841134342825, ""prior_probability"": 0.005813953488372093, ""score"": -5.147494476813453}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.6216719795015717, ""p_observed"": 0.8108359897507856, ""prior_probability"": 0.9941860465116279, ""score"": -0.00583092031079321}}"
495,Female,Black,gender=Female,>50K,"{""age"": ""41"", ""workclass"": ""Private"", ""fnlwgt"": ""191451"", ""education"": ""Masters"", ""educational-num"": ""14"", ""marital-status"": ""Divorced"", ""occupation"": ""Exec-managerial"", ""relationship"": ""Unmarried"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""60"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Male,gender=Male,gender=Female,0,>50K | Unmarried | Divorced | Masters | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.28524453611832806, ""p_observed"": 0.35737773194083594, ""prior_probability"": 0.5, ""score"": 0.35737773194083594}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.07945346127679387, ""p_observed"": 0.46027326936160307, ""prior_probability"": 0.5, ""score"": 0.46027326936160307}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.28524453611832806, ""p_observed"": 0.35737773194083594, ""prior_probability"": 0.5, ""score"": -0.28524453611832806}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.07945346127679387, ""p_observed"": 0.46027326936160307, ""prior_probability"": 0.5, ""score"": -0.07945346127679387}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.28524453611832806, ""p_observed"": 0.35737773194083594, ""prior_probability"": 0.5, ""score"": -0.6931471805599453}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.07945346127679387, ""p_observed"": 0.46027326936160307, ""prior_probability"": 0.5, ""score"": -0.6931471805599453}}"
496,Male,White,gender=Male,<=50K,"{""age"": ""57"", ""workclass"": ""Private"", ""fnlwgt"": ""231232"", ""education"": ""7th-8th"", ""educational-num"": ""4"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Craft-repair"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | 7th-8th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6539101515298813, ""p_observed"": 0.8269550757649405, ""prior_probability"": 0.015384615384615385, ""score"": 0.8269550757649405}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6320474111560948, ""p_observed"": 0.8160237055780473, ""prior_probability"": 0.9846153846153847, ""score"": 0.8160237055780473}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6539101515298813, ""p_observed"": 0.8269550757649405, ""prior_probability"": 0.015384615384615385, ""score"": 0.6539101515298813}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6320474111560948, ""p_observed"": 0.8160237055780473, ""prior_probability"": 0.9846153846153847, ""score"": 0.6320474111560948}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.6539101515298813, ""p_observed"": 0.8269550757649405, ""prior_probability"": 0.015384615384615385, ""score"": -4.174387269895637}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.6320474111560948, ""p_observed"": 0.8160237055780473, ""prior_probability"": 0.9846153846153847, ""score"": -0.015504186535965199}}"
497,Female,White,gender=Female,<=50K,"{""age"": ""24"", ""workclass"": ""Private"", ""fnlwgt"": ""203203"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Never-married"", ""occupation"": ""Sales"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""25"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Not-in-family | Never-married | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9471784856896487, ""p_observed"": 0.9735892428448244, ""prior_probability"": 0.4496124031007752, ""score"": 0.9735892428448244}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9159122785695145, ""p_observed"": 0.9579561392847573, ""prior_probability"": 0.5503875968992248, ""score"": 0.9579561392847573}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9471784856896487, ""p_observed"": 0.9735892428448244, ""prior_probability"": 0.4496124031007752, ""score"": 0.9471784856896487}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9159122785695145, ""p_observed"": 0.9579561392847573, ""prior_probability"": 0.5503875968992248, ""score"": 0.9159122785695145}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9471784856896487, ""p_observed"": 0.9735892428448244, ""prior_probability"": 0.4496124031007752, ""score"": -0.7993693938152527}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9159122785695145, ""p_observed"": 0.9579561392847573, ""prior_probability"": 0.5503875968992248, ""score"": -0.5971325273203567}}"
498,Male,Other,gender=Male,>50K,"{""age"": ""47"", ""workclass"": ""Federal-gov"", ""fnlwgt"": ""655066"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Exec-managerial"", ""relationship"": ""Husband"", ""race"": ""Other"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""Peru""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | Bachelors | Federal-gov,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.07921061238213645, ""p_observed"": 0.5396053061910682, ""prior_probability"": 0.00186219739292365, ""score"": 0.5396053061910682}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.22943829234175395, ""p_observed"": 0.6147191461708769, ""prior_probability"": 0.9981378026070763, ""score"": 0.6147191461708769}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.07921061238213645, ""p_observed"": 0.5396053061910682, ""prior_probability"": 0.00186219739292365, ""score"": 0.07921061238213645}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.22943829234175395, ""p_observed"": 0.6147191461708769, ""prior_probability"": 0.9981378026070763, ""score"": 0.22943829234175395}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.07921061238213645, ""p_observed"": 0.5396053061910682, ""prior_probability"": 0.00186219739292365, ""score"": -6.285998094508865}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.22943829234175395, ""p_observed"": 0.6147191461708769, ""prior_probability"": 0.9981378026070763, ""score"": -0.0018639334380627533}}"
499,Male,White,gender=Male,<=50K,"{""age"": ""25"", ""workclass"": ""Private"", ""fnlwgt"": ""197871"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Never-married"", ""occupation"": ""Exec-managerial"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Not-in-family | Never-married | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8163736703029931, ""p_observed"": 0.9081868351514967, ""prior_probability"": 0.5403726708074534, ""score"": 0.9081868351514967}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7313438509620187, ""p_observed"": 0.8656719254810094, ""prior_probability"": 0.45962732919254656, ""score"": 0.8656719254810094}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.8163736703029931, ""p_observed"": 0.9081868351514967, ""prior_probability"": 0.5403726708074534, ""score"": 0.8163736703029931}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7313438509620187, ""p_observed"": 0.8656719254810094, ""prior_probability"": 0.45962732919254656, ""score"": 0.7313438509620187}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.8163736703029931, ""p_observed"": 0.9081868351514967, ""prior_probability"": 0.5403726708074534, ""score"": -0.6154962463298792}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.7313438509620187, ""p_observed"": 0.8656719254810094, ""prior_probability"": 0.45962732919254656, ""score"": -0.7773392717802933}}"
500,Male,White,gender=Male,>50K,"{""age"": ""42"", ""workclass"": ""Private"", ""fnlwgt"": ""205195"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Craft-repair"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Husband | Married-civ-spouse | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.4447485925116467, ""p_observed"": 0.27762570374417644, ""prior_probability"": 0.0031847133757961785, ""score"": 0.27762570374417644}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.38178771286085933, ""p_observed"": 0.3091061435695702, ""prior_probability"": 0.9968152866242038, ""score"": 0.3091061435695702}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.4447485925116467, ""p_observed"": 0.27762570374417644, ""prior_probability"": 0.0031847133757961785, ""score"": -0.4447485925116467}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.38178771286085933, ""p_observed"": 0.3091061435695702, ""prior_probability"": 0.9968152866242038, ""score"": -0.38178771286085933}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.4447485925116467, ""p_observed"": 0.27762570374417644, ""prior_probability"": 0.0031847133757961785, ""score"": -5.749392985908253}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.38178771286085933, ""p_observed"": 0.3091061435695702, ""prior_probability"": 0.9968152866242038, ""score"": -0.0031897953681001494}}"
501,Female,White,gender=Female,<=50K,"{""age"": ""41"", ""workclass"": ""State-gov"", ""fnlwgt"": ""132551"", ""education"": ""Masters"", ""educational-num"": ""14"", ""marital-status"": ""Divorced"", ""occupation"": ""Prof-specialty"", ""relationship"": ""Unmarried"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""35"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Female,gender=Female,gender=Female,0,<=50K | Unmarried | Divorced | Masters | State-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7722737905148892, ""p_observed"": 0.8861368952574447, ""prior_probability"": 0.8611111111111112, ""score"": 0.8861368952574447}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5223378602750157, ""p_observed"": 0.7611689301375077, ""prior_probability"": 0.1388888888888889, ""score"": 0.7611689301375077}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.7722737905148892, ""p_observed"": 0.8861368952574447, ""prior_probability"": 0.8611111111111112, ""score"": 0.7722737905148892}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5223378602750157, ""p_observed"": 0.7611689301375077, ""prior_probability"": 0.1388888888888889, ""score"": 0.5223378602750157}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.7722737905148892, ""p_observed"": 0.8861368952574447, ""prior_probability"": 0.8611111111111112, ""score"": -0.1495317339709637}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.5223378602750157, ""p_observed"": 0.7611689301375077, ""prior_probability"": 0.1388888888888889, ""score"": -1.9740810260220096}}"
502,Female,White,gender=Female,<=50K,"{""age"": ""45"", ""workclass"": ""Private"", ""fnlwgt"": ""159080"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Adm-clerical"", ""relationship"": ""Own-child"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""15"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,,gender=Male,gender=Male,gender=Female,0,<=50K | Own-child | Married-civ-spouse | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5789685408690667, ""p_observed"": 0.7894842704345333, ""prior_probability"": 0.6666666666666666, ""score"": 0.7894842704345333}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.604614021379569, ""p_observed"": 0.8023070106897844, ""prior_probability"": 0.3333333333333333, ""score"": 0.8023070106897844}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5789685408690667, ""p_observed"": 0.7894842704345333, ""prior_probability"": 0.6666666666666666, ""score"": 0.5789685408690667}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.604614021379569, ""p_observed"": 0.8023070106897844, ""prior_probability"": 0.3333333333333333, ""score"": 0.604614021379569}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.5789685408690667, ""p_observed"": 0.7894842704345333, ""prior_probability"": 0.6666666666666666, ""score"": -0.40546510810816444}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.604614021379569, ""p_observed"": 0.8023070106897844, ""prior_probability"": 0.3333333333333333, ""score"": -1.0986122886681098}}"
503,Male,White,gender=Male,<=50K,"{""age"": ""19"", ""workclass"": ""Private"", ""fnlwgt"": ""208366"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Never-married"", ""occupation"": ""Handlers-cleaners"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | Not-in-family | Never-married | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9782513621169227, ""p_observed"": 0.9891256810584613, ""prior_probability"": 0.13414634146341464, ""score"": 0.9891256810584613}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9739659946982164, ""p_observed"": 0.9869829973491081, ""prior_probability"": 0.8658536585365854, ""score"": 0.9869829973491081}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9782513621169227, ""p_observed"": 0.9891256810584613, ""prior_probability"": 0.13414634146341464, ""score"": 0.9782513621169227}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9739659946982164, ""p_observed"": 0.9869829973491081, ""prior_probability"": 0.8658536585365854, ""score"": 0.9739659946982164}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9782513621169227, ""p_observed"": 0.9891256810584613, ""prior_probability"": 0.13414634146341464, ""score"": -2.0088239744658827}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9739659946982164, ""p_observed"": 0.9869829973491081, ""prior_probability"": 0.8658536585365854, ""score"": -0.1440393702229377}}"
504,Male,White,gender=Male,<=50K,"{""age"": ""44"", ""workclass"": ""Private"", ""fnlwgt"": ""199202"", ""education"": ""Masters"", ""educational-num"": ""14"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Adm-clerical"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | Masters | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.11589028594797723, ""p_observed"": 0.4420548570260113, ""prior_probability"": 0.08333333333333333, ""score"": 0.4420548570260113}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.29653161821479307, ""p_observed"": 0.35173419089260344, ""prior_probability"": 0.9166666666666666, ""score"": 0.35173419089260344}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.11589028594797723, ""p_observed"": 0.4420548570260113, ""prior_probability"": 0.08333333333333333, ""score"": -0.11589028594797723}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.29653161821479307, ""p_observed"": 0.35173419089260344, ""prior_probability"": 0.9166666666666666, ""score"": -0.29653161821479307}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.11589028594797723, ""p_observed"": 0.4420548570260113, ""prior_probability"": 0.08333333333333333, ""score"": -2.4849066497880004}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.29653161821479307, ""p_observed"": 0.35173419089260344, ""prior_probability"": 0.9166666666666666, ""score"": -0.08701137698962981}}"
505,Male,White,gender=Male,>50K,"{""age"": ""52"", ""workclass"": ""Self-emp-not-inc"", ""fnlwgt"": ""313243"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Craft-repair"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""55"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | HS-grad | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.40662375798567585, ""p_observed"": 0.2966881210071618, ""prior_probability"": 0.0031847133757961785, ""score"": 0.2966881210071618}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.34222784775967746, ""p_observed"": 0.32888607612016113, ""prior_probability"": 0.9968152866242038, ""score"": 0.32888607612016113}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.40662375798567585, ""p_observed"": 0.2966881210071618, ""prior_probability"": 0.0031847133757961785, ""score"": -0.40662375798567585}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.34222784775967746, ""p_observed"": 0.32888607612016113, ""prior_probability"": 0.9968152866242038, ""score"": -0.34222784775967746}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.40662375798567585, ""p_observed"": 0.2966881210071618, ""prior_probability"": 0.0031847133757961785, ""score"": -5.749392985908253}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.34222784775967746, ""p_observed"": 0.32888607612016113, ""prior_probability"": 0.9968152866242038, ""score"": -0.0031897953681001494}}"
506,Male,White,gender=Male,>50K,"{""age"": ""34"", ""workclass"": ""Private"", ""fnlwgt"": ""175856"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Exec-managerial"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""3103"", ""capital-loss"": ""0"", ""hours-per-week"": ""55"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Husband | Married-civ-spouse | Bachelors | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.2423994051582179, ""p_observed"": 0.6211997025791088, ""prior_probability"": 0.00186219739292365, ""score"": 0.6211997025791088}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5091859621047673, ""p_observed"": 0.7545929810523837, ""prior_probability"": 0.9981378026070763, ""score"": 0.7545929810523837}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.2423994051582179, ""p_observed"": 0.6211997025791088, ""prior_probability"": 0.00186219739292365, ""score"": 0.2423994051582179}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5091859621047673, ""p_observed"": 0.7545929810523837, ""prior_probability"": 0.9981378026070763, ""score"": 0.5091859621047673}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.2423994051582179, ""p_observed"": 0.6211997025791088, ""prior_probability"": 0.00186219739292365, ""score"": -6.285998094508865}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.5091859621047673, ""p_observed"": 0.7545929810523837, ""prior_probability"": 0.9981378026070763, ""score"": -0.0018639334380627533}}"
