sample_index,true_gender,true_race,true_secret,true_income,known_features,prior_baseline_prediction,conditional_prior_prediction,lomia_label_only_prediction,targeted_lomia_prediction,fredrikson_confidence_map_prediction,csmia_confidence_prediction,bayes_calibrated_confidence_map_prediction,is_targeted_group,targeted_group_key,query_count,score_query_count,candidate_label_outputs,fredrikson_confidence_outputs,csmia_confidence_outputs,bayes_calibrated_confidence_outputs
0,Male,White,gender=Male,<=50K,"{""age"": ""22"", ""workclass"": ""Private"", ""fnlwgt"": ""106843"", ""education"": ""10th"", ""educational-num"": ""6"", ""marital-status"": ""Never-married"", ""occupation"": ""Craft-repair"", ""relationship"": ""Other-relative"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""30"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Other-relative | Never-married | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": 0.9900823887909725}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": 0.9883560103385738}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": 0.9801647775819448}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": 0.9767120206771477}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9801647775819448, ""p_observed"": 0.9900823887909725, ""prior_probability"": 0.2, ""score"": -1.6094379124341003}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9767120206771477, ""p_observed"": 0.9883560103385738, ""prior_probability"": 0.8, ""score"": -0.2231435513142097}}"
33,Male,White,gender=Male,<=50K,"{""age"": ""28"", ""workclass"": ""Private"", ""fnlwgt"": ""452808"", ""education"": ""10th"", ""educational-num"": ""6"", ""marital-status"": ""Never-married"", ""occupation"": ""Handlers-cleaners"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Not-in-family | Never-married | 10th | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9752386291817916, ""p_observed"": 0.9876193145908958, ""prior_probability"": 0.1, ""score"": 0.9876193145908958}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9681055026312738, ""p_observed"": 0.9840527513156369, ""prior_probability"": 0.9, ""score"": 0.9840527513156369}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9752386291817916, ""p_observed"": 0.9876193145908958, ""prior_probability"": 0.1, ""score"": 0.9752386291817916}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9681055026312738, ""p_observed"": 0.9840527513156369, ""prior_probability"": 0.9, ""score"": 0.9681055026312738}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9752386291817916, ""p_observed"": 0.9876193145908958, ""prior_probability"": 0.1, ""score"": -2.3025850929940455}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9681055026312738, ""p_observed"": 0.9840527513156369, ""prior_probability"": 0.9, ""score"": -0.10536051565782628}}"
34,Male,White,gender=Male,<=50K,"{""age"": ""29"", ""workclass"": ""Private"", ""fnlwgt"": ""109989"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Never-married"", ""occupation"": ""Sales"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,gender=Female,gender=Female,gender=Female,gender=Female,1,<=50K | Not-in-family | Never-married | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9604532999299357, ""p_observed"": 0.9802266499649678, ""prior_probability"": 0.5402298850574713, ""score"": 0.9802266499649678}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9498963019683204, ""p_observed"": 0.9749481509841601, ""prior_probability"": 0.45977011494252873, ""score"": 0.9749481509841601}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9604532999299357, ""p_observed"": 0.9802266499649678, ""prior_probability"": 0.5402298850574713, ""score"": 0.9604532999299357}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9498963019683204, ""p_observed"": 0.9749481509841601, ""prior_probability"": 0.45977011494252873, ""score"": 0.9498963019683204}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9604532999299357, ""p_observed"": 0.9802266499649678, ""prior_probability"": 0.5402298850574713, ""score"": -0.6157605169445252}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9498963019683204, ""p_observed"": 0.9749481509841601, ""prior_probability"": 0.45977011494252873, ""score"": -0.7770286645406475}}"
35,Male,Black,gender=Male,<=50K,"{""age"": ""39"", ""workclass"": ""Private"", ""fnlwgt"": ""179016"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Never-married"", ""occupation"": ""Machine-op-inspct"", ""relationship"": ""Not-in-family"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | Not-in-family | Never-married | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9655647383364581, ""p_observed"": 0.9827823691682289, ""prior_probability"": 0.30434782608695654, ""score"": 0.9827823691682289}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9521809130024967, ""p_observed"": 0.9760904565012481, ""prior_probability"": 0.6956521739130435, ""score"": 0.9760904565012481}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9655647383364581, ""p_observed"": 0.9827823691682289, ""prior_probability"": 0.30434782608695654, ""score"": 0.9655647383364581}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9521809130024967, ""p_observed"": 0.9760904565012481, ""prior_probability"": 0.6956521739130435, ""score"": 0.9521809130024967}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9655647383364581, ""p_observed"": 0.9827823691682289, ""prior_probability"": 0.30434782608695654, ""score"": -1.1895840668738362}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9521809130024967, ""p_observed"": 0.9760904565012481, ""prior_probability"": 0.6956521739130435, ""score"": -0.3629054936893685}}"
36,Male,White,gender=Male,>50K,"{""age"": ""44"", ""workclass"": ""Self-emp-not-inc"", ""fnlwgt"": ""157237"", ""education"": ""Assoc-voc"", ""educational-num"": ""11"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Prof-specialty"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""15024"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | Assoc-voc | Self-emp-not-inc,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6051843948009924, ""p_observed"": 0.8025921974004963, ""prior_probability"": 0.037037037037037035, ""score"": 0.8025921974004963}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6246833339180995, ""p_observed"": 0.8123416669590497, ""prior_probability"": 0.9629629629629629, ""score"": 0.8123416669590497}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6051843948009924, ""p_observed"": 0.8025921974004963, ""prior_probability"": 0.037037037037037035, ""score"": 0.6051843948009924}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.6246833339180995, ""p_observed"": 0.8123416669590497, ""prior_probability"": 0.9629629629629629, ""score"": 0.6246833339180995}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.6051843948009924, ""p_observed"": 0.8025921974004963, ""prior_probability"": 0.037037037037037035, ""score"": -3.295836866004329}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.6246833339180995, ""p_observed"": 0.8123416669590497, ""prior_probability"": 0.9629629629629629, ""score"": -0.037740327982847086}}"
37,Female,White,gender=Female,<=50K,"{""age"": ""74"", ""workclass"": ""Self-emp-not-inc"", ""fnlwgt"": ""392886"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Widowed"", ""occupation"": ""Farming-fishing"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""14"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Not-in-family | Widowed | HS-grad | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9350843496863248, ""p_observed"": 0.9675421748431624, ""prior_probability"": 0.2, ""score"": 0.9675421748431624}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9015379099654909, ""p_observed"": 0.9507689549827454, ""prior_probability"": 0.8, ""score"": 0.9507689549827454}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9350843496863248, ""p_observed"": 0.9675421748431624, ""prior_probability"": 0.2, ""score"": 0.9350843496863248}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9015379099654909, ""p_observed"": 0.9507689549827454, ""prior_probability"": 0.8, ""score"": 0.9015379099654909}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9350843496863248, ""p_observed"": 0.9675421748431624, ""prior_probability"": 0.2, ""score"": -1.6094379124341003}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9015379099654909, ""p_observed"": 0.9507689549827454, ""prior_probability"": 0.8, ""score"": -0.2231435513142097}}"
38,Male,White,gender=Male,<=50K,"{""age"": ""54"", ""workclass"": ""Local-gov"", ""fnlwgt"": ""152540"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Divorced"", ""occupation"": ""Craft-repair"", ""relationship"": ""Unmarried"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""42"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Unmarried | Divorced | Some-college | Local-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.930735218511309, ""p_observed"": 0.9653676092556547, ""prior_probability"": 0.38095238095238093, ""score"": 0.9653676092556547}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7708584131514165, ""p_observed"": 0.8854292065757082, ""prior_probability"": 0.6190476190476191, ""score"": 0.8854292065757082}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.930735218511309, ""p_observed"": 0.9653676092556547, ""prior_probability"": 0.38095238095238093, ""score"": 0.930735218511309}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7708584131514165, ""p_observed"": 0.8854292065757082, ""prior_probability"": 0.6190476190476191, ""score"": 0.7708584131514165}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.930735218511309, ""p_observed"": 0.9653676092556547, ""prior_probability"": 0.38095238095238093, ""score"": -0.9650808960435872}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.7708584131514165, ""p_observed"": 0.8854292065757082, ""prior_probability"": 0.6190476190476191, ""score"": -0.4795730802618862}}"
39,Male,White,gender=Male,<=50K,"{""age"": ""38"", ""workclass"": ""Private"", ""fnlwgt"": ""150057"", ""education"": ""Masters"", ""educational-num"": ""14"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Craft-repair"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""50"", ""native-country"": ""Poland""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | Masters | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.06513034494999814, ""p_observed"": 0.467434827525001, ""prior_probability"": 0.1111111111111111, ""score"": 0.467434827525001}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.23646773185317993, ""p_observed"": 0.38176613407341, ""prior_probability"": 0.8888888888888888, ""score"": 0.38176613407341}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.06513034494999814, ""p_observed"": 0.467434827525001, ""prior_probability"": 0.1111111111111111, ""score"": -0.06513034494999814}, ""gender=Male"": {""alpha"": 1.0, ""margin"": -0.23646773185317993, ""p_observed"": 0.38176613407341, ""prior_probability"": 0.8888888888888888, ""score"": -0.23646773185317993}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.06513034494999814, ""p_observed"": 0.467434827525001, ""prior_probability"": 0.1111111111111111, ""score"": -2.1972245773362196}, ""gender=Male"": {""alpha"": 0.0, ""margin"": -0.23646773185317993, ""p_observed"": 0.38176613407341, ""prior_probability"": 0.8888888888888888, ""score"": -0.11778303565638351}}"
40,Male,White,gender=Male,>50K,"{""age"": ""28"", ""workclass"": ""State-gov"", ""fnlwgt"": ""149624"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Prof-specialty"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Male,gender=Male,gender=Male,0,>50K | Husband | Married-civ-spouse | Bachelors | State-gov,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.01952529962995264, ""p_observed"": 0.4902373501850237, ""prior_probability"": 0.0029069767441860465, ""score"": 0.4902373501850237}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.06491723173394026, ""p_observed"": 0.5324586158669702, ""prior_probability"": 0.997093023255814, ""score"": 0.5324586158669702}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": -0.01952529962995264, ""p_observed"": 0.4902373501850237, ""prior_probability"": 0.0029069767441860465, ""score"": -0.01952529962995264}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.06491723173394026, ""p_observed"": 0.5324586158669702, ""prior_probability"": 0.997093023255814, ""score"": 0.06491723173394026}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": -0.01952529962995264, ""p_observed"": 0.4902373501850237, ""prior_probability"": 0.0029069767441860465, ""score"": -5.840641657373398}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.06491723173394026, ""p_observed"": 0.5324586158669702, ""prior_probability"": 0.997093023255814, ""score"": -0.0029112102074584415}}"
41,Male,White,gender=Male,<=50K,"{""age"": ""45"", ""workclass"": ""Private"", ""fnlwgt"": ""107231"", ""education"": ""Assoc-acdm"", ""educational-num"": ""12"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Craft-repair"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""45"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | Assoc-acdm | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.21864177366898913, ""p_observed"": 0.6093208868344944, ""prior_probability"": 0.03333333333333333, ""score"": 0.6093208868344944}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.12225107765490811, ""p_observed"": 0.5611255388274541, ""prior_probability"": 0.9666666666666667, ""score"": 0.5611255388274541}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.21864177366898913, ""p_observed"": 0.6093208868344944, ""prior_probability"": 0.03333333333333333, ""score"": 0.21864177366898913}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.12225107765490811, ""p_observed"": 0.5611255388274541, ""prior_probability"": 0.9666666666666667, ""score"": 0.12225107765490811}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.21864177366898913, ""p_observed"": 0.6093208868344944, ""prior_probability"": 0.03333333333333333, ""score"": -3.4011973816621555}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.12225107765490811, ""p_observed"": 0.5611255388274541, ""prior_probability"": 0.9666666666666667, ""score"": -0.03390155167568134}}"
42,Male,White,gender=Male,>50K,"{""age"": ""42"", ""workclass"": ""Private"", ""fnlwgt"": ""32878"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Prof-specialty"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""99999"", ""capital-loss"": ""0"", ""hours-per-week"": ""42"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,gender=Male,1,>50K | Husband | Married-civ-spouse | Bachelors | Private,2,2,"{""gender=Female"": "">50K"", ""gender=Male"": "">50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.665465530339945, ""p_observed"": 0.8327327651699725, ""prior_probability"": 0.0029069767441860465, ""score"": 0.8327327651699725}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7923647885885766, ""p_observed"": 0.8961823942942881, ""prior_probability"": 0.997093023255814, ""score"": 0.8961823942942881}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.665465530339945, ""p_observed"": 0.8327327651699725, ""prior_probability"": 0.0029069767441860465, ""score"": 0.665465530339945}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.7923647885885766, ""p_observed"": 0.8961823942942881, ""prior_probability"": 0.997093023255814, ""score"": 0.7923647885885766}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.665465530339945, ""p_observed"": 0.8327327651699725, ""prior_probability"": 0.0029069767441860465, ""score"": -5.840641657373398}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.7923647885885766, ""p_observed"": 0.8961823942942881, ""prior_probability"": 0.997093023255814, ""score"": -0.0029112102074584415}}"
43,Male,White,gender=Male,<=50K,"{""age"": ""29"", ""workclass"": ""Self-emp-not-inc"", ""fnlwgt"": ""109001"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Married-civ-spouse"", ""occupation"": ""Craft-repair"", ""relationship"": ""Husband"", ""race"": ""White"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""35"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Husband | Married-civ-spouse | Some-college | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5546143819166113, ""p_observed"": 0.7773071909583058, ""prior_probability"": 0.0037735849056603774, ""score"": 0.7773071909583058}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5232823639797766, ""p_observed"": 0.7616411819898884, ""prior_probability"": 0.9962264150943396, ""score"": 0.7616411819898884}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.5546143819166113, ""p_observed"": 0.7773071909583058, ""prior_probability"": 0.0037735849056603774, ""score"": 0.5546143819166113}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.5232823639797766, ""p_observed"": 0.7616411819898884, ""prior_probability"": 0.9962264150943396, ""score"": 0.5232823639797766}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.5546143819166113, ""p_observed"": 0.7773071909583058, ""prior_probability"": 0.0037735849056603774, ""score"": -5.579729825986222}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.5232823639797766, ""p_observed"": 0.7616411819898884, ""prior_probability"": 0.9962264150943396, ""score"": -0.0037807228399060443}}"
44,Female,Black,gender=Female,<=50K,"{""age"": ""27"", ""workclass"": ""Private"", ""fnlwgt"": ""493689"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Never-married"", ""occupation"": ""Tech-support"", ""relationship"": ""Not-in-family"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""France""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Not-in-family | Never-married | Bachelors | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9100174988862922, ""p_observed"": 0.9550087494431463, ""prior_probability"": 0.43548387096774194, ""score"": 0.9550087494431463}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.869231198197254, ""p_observed"": 0.934615599098627, ""prior_probability"": 0.5645161290322581, ""score"": 0.934615599098627}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9100174988862922, ""p_observed"": 0.9550087494431463, ""prior_probability"": 0.43548387096774194, ""score"": 0.9100174988862922}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.869231198197254, ""p_observed"": 0.934615599098627, ""prior_probability"": 0.5645161290322581, ""score"": 0.869231198197254}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9100174988862922, ""p_observed"": 0.9550087494431463, ""prior_probability"": 0.43548387096774194, ""score"": -0.8312975190407624}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.869231198197254, ""p_observed"": 0.934615599098627, ""prior_probability"": 0.5645161290322581, ""score"": -0.5717863235556778}}"
45,Male,Black,gender=Male,<=50K,"{""age"": ""21"", ""workclass"": ""Private"", ""fnlwgt"": ""315303"", ""education"": ""Some-college"", ""educational-num"": ""10"", ""marital-status"": ""Never-married"", ""occupation"": ""Other-service"", ""relationship"": ""Own-child"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""20"", ""native-country"": ""United-States""}",gender=Male,gender=Female,gender=Female,gender=Female,gender=Male,gender=Male,gender=Female,1,<=50K | Own-child | Never-married | Some-college | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9924538627765653, ""p_observed"": 0.9962269313882827, ""prior_probability"": 0.562753036437247, ""score"": 0.9962269313882827}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9932441960994848, ""p_observed"": 0.9966220980497423, ""prior_probability"": 0.43724696356275305, ""score"": 0.9966220980497423}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9924538627765653, ""p_observed"": 0.9962269313882827, ""prior_probability"": 0.562753036437247, ""score"": 0.9924538627765653}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9932441960994848, ""p_observed"": 0.9966220980497423, ""prior_probability"": 0.43724696356275305, ""score"": 0.9932441960994848}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9924538627765653, ""p_observed"": 0.9962269313882827, ""prior_probability"": 0.562753036437247, ""score"": -0.5749144034972855}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9932441960994848, ""p_observed"": 0.9966220980497423, ""prior_probability"": 0.43724696356275305, ""score"": -0.8272571095037574}}"
46,Male,Black,gender=Male,<=50K,"{""age"": ""28"", ""workclass"": ""Private"", ""fnlwgt"": ""138976"", ""education"": ""HS-grad"", ""educational-num"": ""9"", ""marital-status"": ""Never-married"", ""occupation"": ""Craft-repair"", ""relationship"": ""Not-in-family"", ""race"": ""Black"", ""capital-gain"": ""0"", ""capital-loss"": ""0"", ""hours-per-week"": ""48"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,gender=Male,gender=Female,gender=Female,gender=Male,1,<=50K | Not-in-family | Never-married | HS-grad | Private,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9581184827873758, ""p_observed"": 0.9790592413936879, ""prior_probability"": 0.047619047619047616, ""score"": 0.9790592413936879}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9494227035595977, ""p_observed"": 0.9747113517797988, ""prior_probability"": 0.9523809523809523, ""score"": 0.9747113517797988}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.9581184827873758, ""p_observed"": 0.9790592413936879, ""prior_probability"": 0.047619047619047616, ""score"": 0.9581184827873758}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.9494227035595977, ""p_observed"": 0.9747113517797988, ""prior_probability"": 0.9523809523809523, ""score"": 0.9494227035595977}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.9581184827873758, ""p_observed"": 0.9790592413936879, ""prior_probability"": 0.047619047619047616, ""score"": -3.044522437723423}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.9494227035595977, ""p_observed"": 0.9747113517797988, ""prior_probability"": 0.9523809523809523, ""score"": -0.048790164169432056}}"
47,Female,White,gender=Female,<=50K,"{""age"": ""40"", ""workclass"": ""Self-emp-not-inc"", ""fnlwgt"": ""204116"", ""education"": ""Bachelors"", ""educational-num"": ""13"", ""marital-status"": ""Married-spouse-absent"", ""occupation"": ""Prof-specialty"", ""relationship"": ""Not-in-family"", ""race"": ""White"", ""capital-gain"": ""2174"", ""capital-loss"": ""0"", ""hours-per-week"": ""40"", ""native-country"": ""United-States""}",gender=Male,gender=Male,gender=Male,,gender=Female,gender=Female,gender=Male,0,<=50K | Not-in-family | Married-spouse-absent | Bachelors | Self-emp-not-inc,2,2,"{""gender=Female"": ""<=50K"", ""gender=Male"": ""<=50K""}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6153048189309478, ""p_observed"": 0.807652409465474, ""prior_probability"": 0.4, ""score"": 0.807652409465474}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4999223999668691, ""p_observed"": 0.7499611999834345, ""prior_probability"": 0.6, ""score"": 0.7499611999834345}}","{""gender=Female"": {""alpha"": 1.0, ""margin"": 0.6153048189309478, ""p_observed"": 0.807652409465474, ""prior_probability"": 0.4, ""score"": 0.6153048189309478}, ""gender=Male"": {""alpha"": 1.0, ""margin"": 0.4999223999668691, ""p_observed"": 0.7499611999834345, ""prior_probability"": 0.6, ""score"": 0.4999223999668691}}","{""gender=Female"": {""alpha"": 0.0, ""margin"": 0.6153048189309478, ""p_observed"": 0.807652409465474, ""prior_probability"": 0.4, ""score"": -0.916290731874155}, ""gender=Male"": {""alpha"": 0.0, ""margin"": 0.4999223999668691, ""p_observed"": 0.7499611999834345, ""prior_probability"": 0.6, ""score"": -0.5108256237659907}}"
